date,pm25,pm10,o3,no2,co,station_name,aqi,latitude,longitude
2024-09-30,19.0,23.0,0.014,0.01,1.0,"bazovskaya, Moscow, Moscow, Russia",65.51,55.877509,37.5085479
2024-09-30,7.0,16.0,0.01,0.014,1.0,"Cheremushki, Moscow, Moscow, Russia",29.17,55.680056,37.584782
2024-09-30,8.0,14.0,0.011153846153846155,0.008,1.0,zhulebino,33.33,55.688043,37.863004
2024-09-30,8.0,17.0,0.005,0.015,1.0,"Shabol, Moscow, Moscow, Russia",33.33,55.715698,37.6052377
2024-09-30,18.0,55.0,0.015,0.027,5.0,"Suhar, Moscow, Moscow, Russia",63.41,55.773757,37.627445
2024-09-29,49.0,6.0,0.011153846153846155,0.006,2.0,zhulebino,134.24,55.688043,37.863004
2024-09-29,57.0,8.0,0.011,0.015,1.0,"Ochakovskaya, Moscow, Moscow, Russia",151.77,55.693546,37.455579
2024-09-29,35.0,16.0,0.012,0.007,1.0,"Zelen_15, Moscow, Moscow, Russia",99.16,55.976936,37.149584
2024-09-29,46.0,13.0,0.012,0.009,1.0,"bazovskaya, Moscow, Moscow, Russia",126.85,55.877509,37.5085479
2024-09-29,56.0,11.0,0.011,0.017,1.0,"Mgu, Moscow, Moscow, Russia",151.26,55.707241,37.52241
2024-09-29,57.0,8.0,0.017367346938775518,0.01,1.0,"Vernad, Moscow, Moscow, Russia",151.77,55.658163,37.471434
2024-09-29,54.0,6.0,0.005,0.009,1.0,"Shabol, Moscow, Moscow, Russia",146.55,55.715698,37.6052377
2024-09-29,62.0,2.0,0.013266666666666671,0.006,1.0,"Novokosino, Moscow, Moscow, Russia",154.36,55.734445,37.857779
2024-09-29,43.0,10.0,0.017666666666666667,0.01,1.0,"Narod_op, Moscow, Moscow, Russia",119.47,55.776064,37.475878
2024-09-29,38.0,6.0,0.011,0.011,2.0,"Cheremushki, Moscow, Moscow, Russia",107.16,55.680056,37.584782
2024-09-29,52.0,10.0,0.011714285714285715,0.006,2.0,"Koptevo, Moscow, Moscow, Russia",141.63,55.833222,37.525158
2024-09-28,47.0,34.0,0.011153846153846155,0.015,2.0,zhulebino,129.32,55.688043,37.863004
2024-09-28,59.0,23.0,0.017367346938775518,0.015,2.0,"Vernad, Moscow, Moscow, Russia",152.81,55.658163,37.471434
2024-09-28,51.0,25.0,0.017666666666666667,0.018,3.0,"Narod_op, Moscow, Moscow, Russia",139.17,55.776064,37.475878
2024-09-28,64.0,24.0,0.018,0.015,2.0,"bazovskaya, Moscow, Moscow, Russia",155.39,55.877509,37.5085479
2024-09-28,61.0,21.0,0.018,0.014,2.0,"Zelen_15, Moscow, Moscow, Russia",153.84,55.976936,37.149584
2024-09-28,69.0,27.0,0.011714285714285715,0.012,1.0,"Koptevo, Moscow, Moscow, Russia",157.97,55.833222,37.525158
2024-09-28,42.0,20.0,0.013,0.013,1.0,"Cheremushki, Moscow, Moscow, Russia",117.01,55.680056,37.584782
2024-09-28,57.0,17.0,0.013266666666666671,0.021,3.0,"Novokosino, Moscow, Moscow, Russia",151.77,55.734445,37.857779
2024-09-28,65.0,32.0,0.024580645161290327,0.013,2.0,"Proletarskiy, Moscow, Moscow, Russia",155.91,55.635129,37.658684
2024-09-28,61.0,31.0,0.013,0.024,1.0,"Mgu, Moscow, Moscow, Russia",153.84,55.707241,37.52241
2024-09-28,46.0,38.0,0.005,0.015,1.0,"Shabol, Moscow, Moscow, Russia",126.85,55.715698,37.6052377
2024-09-28,59.0,23.0,0.013,0.02,2.0,"Ochakovskaya, Moscow, Moscow, Russia",152.81,55.693546,37.455579
2024-09-27,77.0,14.0,0.013266666666666671,0.023,2.0,"Novokosino, Moscow, Moscow, Russia",162.1,55.734445,37.857779
2024-09-27,37.0,36.0,0.017666666666666667,0.017,2.0,"Narod_op, Moscow, Moscow, Russia",104.69,55.776064,37.475878
2024-09-27,49.0,28.0,0.015,0.019,2.0,"Ochakovskaya, Moscow, Moscow, Russia",134.24,55.693546,37.455579
2024-09-27,52.0,39.0,0.02,0.009,2.0,"Zelen_15, Moscow, Moscow, Russia",141.63,55.976936,37.149584
2024-09-27,51.0,35.0,0.024580645161290327,0.013,2.0,"Proletarskiy, Moscow, Moscow, Russia",139.17,55.635129,37.658684
2024-09-27,25.0,29.0,0.011153846153846155,0.012,2.0,zhulebino,78.13,55.688043,37.863004
2024-09-27,57.0,36.0,0.011714285714285715,0.014,2.0,"Koptevo, Moscow, Moscow, Russia",151.77,55.833222,37.525158
2024-09-27,56.0,31.0,0.015,0.024,1.0,"Mgu, Moscow, Moscow, Russia",151.26,55.707241,37.52241
2024-09-27,49.0,28.0,0.017367346938775518,0.013,2.0,"Vernad, Moscow, Moscow, Russia",134.24,55.658163,37.471434
2024-09-27,51.0,34.0,0.02,0.011,2.0,"bazovskaya, Moscow, Moscow, Russia",139.17,55.877509,37.5085479
2024-09-27,38.0,25.0,0.006,0.011,1.0,"Shabol, Moscow, Moscow, Russia",107.16,55.715698,37.6052377
2024-09-26,34.0,30.0,0.014,0.015,1.0,"Cheremushki, Moscow, Moscow, Russia",97.06,55.680056,37.584782
2024-09-26,109.0,23.0,0.013266666666666671,0.013,2.0,"Novokosino, Moscow, Moscow, Russia",178.62,55.734445,37.857779
2024-09-26,61.0,47.0,0.011714285714285715,0.012,2.0,"Koptevo, Moscow, Moscow, Russia",153.84,55.833222,37.525158
2024-09-26,63.0,37.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",154.87,55.635129,37.658684
2024-09-26,56.0,46.0,0.02,0.009,1.0,"Zelen_15, Moscow, Moscow, Russia",151.26,55.976936,37.149584
2024-09-26,52.0,53.0,0.014,0.018,1.0,"Ochakovskaya, Moscow, Moscow, Russia",141.63,55.693546,37.455579
2024-09-26,40.0,40.0,0.001,0.018,1.0,"Shabol, Moscow, Moscow, Russia",112.08,55.715698,37.6052377
2024-09-26,51.0,53.0,0.017367346938775518,0.012,2.0,"Vernad, Moscow, Moscow, Russia",139.17,55.658163,37.471434
2024-09-26,49.0,52.0,0.017666666666666667,0.016,2.0,"Narod_op, Moscow, Moscow, Russia",134.24,55.776064,37.475878
2024-09-26,59.0,45.0,0.02,0.011,1.0,"bazovskaya, Moscow, Moscow, Russia",152.81,55.877509,37.5085479
2024-09-25,106.0,36.0,0.013266666666666671,0.027,3.0,"Novokosino, Moscow, Moscow, Russia",177.07,55.734445,37.857779
2024-09-25,65.0,57.0,0.011714285714285715,0.018,3.0,"Koptevo, Moscow, Moscow, Russia",155.91,55.833222,37.525158
2024-09-25,58.0,72.0,0.026,0.014,2.0,"Zelen_15, Moscow, Moscow, Russia",152.29,55.976936,37.149584
2024-09-25,55.0,75.0,0.017367346938775518,0.021,1.0,"Vernad, Moscow, Moscow, Russia",149.02,55.658163,37.471434
2024-09-25,49.0,61.0,0.017666666666666667,0.03,3.0,"Narod_op, Moscow, Moscow, Russia",134.24,55.776064,37.475878
2024-09-25,57.0,50.0,0.019,0.036,1.0,"Mgu, Moscow, Moscow, Russia",151.77,55.707241,37.52241
2024-09-25,62.0,53.0,0.026,0.016,1.0,"bazovskaya, Moscow, Moscow, Russia",154.36,55.877509,37.5085479
2024-09-25,49.0,42.0,0.01,0.023,1.0,"Shabol, Moscow, Moscow, Russia",134.24,55.715698,37.6052377
2024-09-25,61.0,49.0,0.024580645161290327,0.022,3.0,"Proletarskiy, Moscow, Moscow, Russia",153.84,55.635129,37.658684
2024-09-25,39.0,30.0,0.019,0.019,2.0,"Cheremushki, Moscow, Moscow, Russia",109.62,55.680056,37.584782
2024-09-25,55.0,75.0,0.019,0.038,2.0,"Ochakovskaya, Moscow, Moscow, Russia",149.02,55.693546,37.455579
2024-09-24,32.0,29.0,0.019,0.022,3.0,"Cheremushki, Moscow, Moscow, Russia",92.85,55.680056,37.584782
2024-09-24,56.0,39.0,0.024580645161290327,0.025,2.0,"Proletarskiy, Moscow, Moscow, Russia",151.26,55.635129,37.658684
2024-09-24,50.0,51.0,0.019,0.037,3.0,"Ochakovskaya, Moscow, Moscow, Russia",136.7,55.693546,37.455579
2024-09-24,56.0,83.0,0.027,0.024,3.0,"Zelen_15, Moscow, Moscow, Russia",151.26,55.976936,37.149584
2024-09-24,60.0,50.0,0.027,0.026,3.0,"bazovskaya, Moscow, Moscow, Russia",153.32,55.877509,37.5085479
2024-09-24,50.0,45.0,0.019,0.042,1.0,"Mgu, Moscow, Moscow, Russia",136.7,55.707241,37.52241
2024-09-24,44.0,41.0,0.008,0.034,2.0,"Shabol, Moscow, Moscow, Russia",121.93,55.715698,37.6052377
2024-09-24,50.0,51.0,0.017367346938775518,0.029,2.0,"Vernad, Moscow, Moscow, Russia",136.7,55.658163,37.471434
2024-09-24,43.0,50.0,0.017666666666666667,0.038,4.0,"Narod_op, Moscow, Moscow, Russia",119.47,55.776064,37.475878
2024-09-24,45.0,42.0,0.011153846153846155,0.023,4.0,zhulebino,124.39,55.688043,37.863004
2024-09-24,59.0,35.0,0.013266666666666671,0.032,4.0,"Novokosino, Moscow, Moscow, Russia",152.81,55.734445,37.857779
2024-09-23,68.0,50.0,0.022,0.033,4.0,"bazovskaya, Moscow, Moscow, Russia",157.45,55.877509,37.5085479
2024-09-23,41.0,44.0,0.013,0.029,2.0,"Vernad, Moscow, Moscow, Russia",114.54,55.658163,37.471434
2024-09-23,45.0,33.0,0.019,0.044,1.0,"Mgu, Moscow, Moscow, Russia",124.39,55.707241,37.52241
2024-09-23,50.0,13.0,0.013266666666666671,0.028,4.0,"Novokosino, Moscow, Moscow, Russia",136.7,55.734445,37.857779
2024-09-23,32.0,23.0,0.019,0.025,2.0,"Cheremushki, Moscow, Moscow, Russia",92.85,55.680056,37.584782
2024-09-23,27.0,37.0,0.01,0.038,4.0,"Shabol, Moscow, Moscow, Russia",82.33,55.715698,37.6052377
2024-09-23,41.0,44.0,0.019,0.042,3.0,"Ochakovskaya, Moscow, Moscow, Russia",114.54,55.693546,37.455579
2024-09-23,40.0,44.0,0.017666666666666667,0.04,5.0,"Narod_op, Moscow, Moscow, Russia",112.08,55.776064,37.475878
2024-09-23,39.0,92.0,0.022,0.027,7.0,"Zelen_15, Moscow, Moscow, Russia",109.62,55.976936,37.149584
2024-09-23,41.0,36.0,0.011153846153846155,0.022,4.0,zhulebino,114.54,55.688043,37.863004
2024-09-23,60.0,33.0,0.024580645161290327,0.023,3.0,"Proletarskiy, Moscow, Moscow, Russia",153.32,55.635129,37.658684
2024-09-22,23.0,12.0,0.013266666666666671,0.025,4.0,"Novokosino, Moscow, Moscow, Russia",73.92,55.734445,37.857779
2024-09-22,14.0,32.0,0.011153846153846155,0.024,6.0,zhulebino,66.0,55.688043,37.863004
2024-09-22,19.0,36.0,0.024580645161290327,0.019,7.0,"Proletarskiy, Moscow, Moscow, Russia",76.0,55.635129,37.658684
2024-09-22,21.0,26.0,0.013,0.037,3.0,"Mgu, Moscow, Moscow, Russia",69.72,55.707241,37.52241
2024-09-22,10.0,26.0,0.013,0.014,4.0,"Cheremushki, Moscow, Moscow, Russia",45.45,55.680056,37.584782
2024-09-22,11.0,35.0,0.017666666666666667,0.037,6.0,"Narod_op, Moscow, Moscow, Russia",66.0,55.776064,37.475878
2024-09-22,25.0,150.0,0.013,0.02,9.0,"Zelen_15, Moscow, Moscow, Russia",98.02,55.976936,37.149584
2024-09-22,34.0,117.0,0.013,0.033,8.0,"bazovskaya, Moscow, Moscow, Russia",97.06,55.877509,37.5085479
2024-09-22,21.0,37.0,0.013,0.015,6.0,"Vernad, Moscow, Moscow, Russia",69.72,55.658163,37.471434
2024-09-22,8.0,21.0,0.011,0.027,3.0,"Shabol, Moscow, Moscow, Russia",34.09,55.715698,37.6052377
2024-09-22,21.0,37.0,0.013,0.041,7.0,"Ochakovskaya, Moscow, Moscow, Russia",76.0,55.693546,37.455579
2024-09-21,10.0,8.0,0.017,0.011,1.0,"Cheremushki, Moscow, Moscow, Russia",41.67,55.680056,37.584782
2024-09-21,27.0,11.0,0.017,0.017,1.0,"Mgu, Moscow, Moscow, Russia",82.33,55.707241,37.52241
2024-09-21,25.0,11.0,0.024580645161290327,0.01,2.0,"Proletarskiy, Moscow, Moscow, Russia",78.13,55.635129,37.658684
2024-09-21,25.0,9.0,0.017,0.01,2.0,"Vernad, Moscow, Moscow, Russia",78.13,55.658163,37.471434
2024-09-21,36.0,25.0,0.027,0.011,2.0,"bazovskaya, Moscow, Moscow, Russia",102.23,55.877509,37.5085479
2024-09-21,23.0,5.0,0.013266666666666671,0.011,2.0,"Novokosino, Moscow, Moscow, Russia",73.92,55.734445,37.857779
2024-09-21,24.0,99.0,0.027,0.012,3.0,"Zelen_15, Moscow, Moscow, Russia",76.03,55.976936,37.149584
2024-09-21,14.0,9.0,0.011153846153846155,0.01,2.0,zhulebino,55.0,55.688043,37.863004
2024-09-21,25.0,9.0,0.017,0.016,3.0,"Ochakovskaya, Moscow, Moscow, Russia",78.13,55.693546,37.455579
2024-09-20,29.0,13.0,0.013,0.02,1.0,"Ochakovskaya, Moscow, Moscow, Russia",86.54,55.693546,37.455579
2024-09-20,28.0,40.0,0.021,0.01,1.0,"Zelen_15, Moscow, Moscow, Russia",84.44,55.976936,37.149584
2024-09-20,25.0,5.0,0.013266666666666671,0.017,2.0,"Novokosino, Moscow, Moscow, Russia",78.13,55.734445,37.857779
2024-09-20,35.0,15.0,0.021,0.013,1.0,"bazovskaya, Moscow, Moscow, Russia",99.16,55.877509,37.5085479
2024-09-20,13.0,11.0,0.011,0.014,1.0,"Shabol, Moscow, Moscow, Russia",52.89,55.715698,37.6052377
2024-09-20,10.0,9.0,0.013,0.01,1.0,"Cheremushki, Moscow, Moscow, Russia",41.67,55.680056,37.584782
2024-09-20,12.0,14.0,0.011153846153846155,0.013,1.0,zhulebino,50.0,55.688043,37.863004
2024-09-20,31.0,15.0,0.024580645161290327,0.011,1.0,"Proletarskiy, Moscow, Moscow, Russia",90.75,55.635129,37.658684
2024-09-19,50.0,50.0,0.017,0.013,2.0,"Zelen_15, Moscow, Moscow, Russia",136.7,55.976936,37.149584
2024-09-19,67.0,12.0,0.008,0.016,1.0,"Shabol, Moscow, Moscow, Russia",156.94,55.715698,37.6052377
2024-09-19,35.0,11.0,0.01,0.013,1.0,"Cheremushki, Moscow, Moscow, Russia",99.16,55.680056,37.584782
2024-09-19,73.0,16.0,0.01,0.023,1.0,"Mgu, Moscow, Moscow, Russia",160.04,55.707241,37.52241
2024-09-19,52.0,14.0,0.01,0.023,2.0,"Ochakovskaya, Moscow, Moscow, Russia",141.63,55.693546,37.455579
2024-09-19,63.0,7.0,0.013266666666666671,0.018,3.0,"Novokosino, Moscow, Moscow, Russia",154.87,55.734445,37.857779
2024-09-19,46.0,24.0,0.017,0.016,1.0,"bazovskaya, Moscow, Moscow, Russia",126.85,55.877509,37.5085479
2024-09-19,48.0,13.0,0.011153846153846155,0.014,2.0,zhulebino,131.78,55.688043,37.863004
2024-09-19,52.0,14.0,0.01,0.013,1.0,"Vernad, Moscow, Moscow, Russia",141.63,55.658163,37.471434
2024-09-19,56.0,18.0,0.024580645161290327,0.015,3.0,"Proletarskiy, Moscow, Moscow, Russia",151.26,55.635129,37.658684
2024-09-18,61.0,44.0,0.018,0.015,5.0,"Vernad, Moscow, Moscow, Russia",153.84,55.658163,37.471434
2024-09-18,111.0,82.0,0.025,0.015,1.0,"bazovskaya, Moscow, Moscow, Russia",179.66,55.877509,37.5085479
2024-09-18,92.0,35.0,0.011153846153846155,0.029,9.0,zhulebino,169.85,55.688043,37.863004
2024-09-18,66.0,25.0,0.018,0.022,3.0,"Cheremushki, Moscow, Moscow, Russia",156.42,55.680056,37.584782
2024-09-18,84.0,34.0,0.024580645161290327,0.024,4.0,"Proletarskiy, Moscow, Moscow, Russia",165.72,55.635129,37.658684
2024-09-18,115.0,27.0,0.015,0.03,3.0,"Shabol, Moscow, Moscow, Russia",181.72,55.715698,37.6052377
2024-09-18,72.0,19.0,0.013266666666666671,0.017,2.0,"Novokosino, Moscow, Moscow, Russia",159.52,55.734445,37.857779
2024-09-18,61.0,44.0,0.018,0.038,6.0,"Ochakovskaya, Moscow, Moscow, Russia",153.84,55.693546,37.455579
2024-09-18,115.0,27.0,0.018,0.037,1.0,"Mgu, Moscow, Moscow, Russia",181.72,55.707241,37.52241
2024-09-17,86.0,113.0,0.01813675213675213,0.043,13.0,"bazovskaya, Moscow, Moscow, Russia",166.75,55.877509,37.5085479
2024-09-17,97.0,41.0,0.017,0.044,6.0,"Shabol, Moscow, Moscow, Russia",172.43,55.715698,37.6052377
2024-09-17,88.0,61.0,0.011714285714285715,0.038,11.0,"Koptevo, Moscow, Moscow, Russia",167.78,55.833222,37.525158
2024-09-17,57.0,54.0,0.01543809523809524,0.021,8.0,"Cheremushki, Moscow, Moscow, Russia",151.77,55.680056,37.584782
2024-09-17,58.0,64.0,0.011153846153846155,0.033,20.0,zhulebino,230.9,55.688043,37.863004
2024-09-17,57.0,64.0,0.017367346938775518,0.024,7.0,"Vernad, Moscow, Moscow, Russia",151.77,55.658163,37.471434
2024-09-17,69.0,22.0,0.013266666666666671,0.024,4.0,"Novokosino, Moscow, Moscow, Russia",157.97,55.734445,37.857779
2024-09-17,68.0,45.0,0.024580645161290327,0.024,9.0,"Proletarskiy, Moscow, Moscow, Russia",157.45,55.635129,37.658684
2024-09-16,68.0,35.0,0.024580645161290327,0.026,6.0,"Proletarskiy, Moscow, Moscow, Russia",157.45,55.635129,37.658684
2024-09-16,94.0,44.0,0.019,0.053,7.0,"Shabol, Moscow, Moscow, Russia",170.88,55.715698,37.6052377
2024-09-16,73.0,21.0,0.013266666666666671,0.026,4.0,"Novokosino, Moscow, Moscow, Russia",160.04,55.734445,37.857779
2024-09-16,93.0,48.0,0.025,0.033,6.0,"bazovskaya, Moscow, Moscow, Russia",170.36,55.877509,37.5085479
2024-09-16,85.0,44.0,0.011714285714285715,0.049,10.0,"Koptevo, Moscow, Moscow, Russia",166.23,55.833222,37.525158
2024-09-16,51.0,64.0,0.001,0.025,6.0,"Vernad, Moscow, Moscow, Russia",139.17,55.658163,37.471434
2024-09-16,51.0,45.0,0.001,0.026,5.0,"Cheremushki, Moscow, Moscow, Russia",139.17,55.680056,37.584782
2024-09-15,76.0,47.0,0.021,0.037,3.0,"Mgu, Moscow, Moscow, Russia",161.58,55.707241,37.52241
2024-09-15,60.0,51.0,0.03,0.029,6.0,"bazovskaya, Moscow, Moscow, Russia",153.32,55.877509,37.5085479
2024-09-15,39.0,58.0,0.021,0.025,4.0,"Vernad, Moscow, Moscow, Russia",109.62,55.658163,37.471434
2024-09-15,62.0,45.0,0.011714285714285715,0.035,8.0,"Koptevo, Moscow, Moscow, Russia",154.36,55.833222,37.525158
2024-09-15,47.0,42.0,0.031,0.037,5.0,"Spirid, Moscow, Moscow, Russia",129.32,55.759354,37.595584
2024-09-15,73.0,23.0,0.013266666666666671,0.02,3.0,"Novokosino, Moscow, Moscow, Russia",160.04,55.734445,37.857779
2024-09-15,39.0,33.0,0.021,0.024,4.0,"Cheremushki, Moscow, Moscow, Russia",109.62,55.680056,37.584782
2024-09-15,55.0,39.0,0.047,0.02,5.0,"Proletarskiy, Moscow, Moscow, Russia",149.02,55.635129,37.658684
2024-09-15,39.0,58.0,0.014659340659340655,0.029,6.0,"Ochakovskaya, Moscow, Moscow, Russia",109.62,55.693546,37.455579
2024-09-14,43.0,31.0,0.019,0.02,3.0,"Cheremushki, Moscow, Moscow, Russia",119.47,55.680056,37.584782
2024-09-14,56.0,32.0,0.036,0.014,3.0,"Proletarskiy, Moscow, Moscow, Russia",151.26,55.635129,37.658684
2024-09-14,76.0,23.0,0.013266666666666671,0.014,3.0,"Novokosino, Moscow, Moscow, Russia",161.58,55.734445,37.857779
2024-09-14,43.0,43.0,0.014659340659340655,0.021,2.0,"Ochakovskaya, Moscow, Moscow, Russia",119.47,55.693546,37.455579
2024-09-14,43.0,43.0,0.019,0.02,2.0,"Vernad, Moscow, Moscow, Russia",119.47,55.658163,37.471434
2024-09-14,61.0,45.0,0.021,0.022,3.0,"bazovskaya, Moscow, Moscow, Russia",153.84,55.877509,37.5085479
2024-09-14,51.0,41.0,0.023,0.027,3.0,"Spirid, Moscow, Moscow, Russia",139.17,55.759354,37.595584
2024-09-14,63.0,38.0,0.011714285714285715,0.025,3.0,"Koptevo, Moscow, Moscow, Russia",154.87,55.833222,37.525158
2024-09-14,74.0,37.0,0.019,0.017,1.0,"Mgu, Moscow, Moscow, Russia",160.55,55.707241,37.52241
2024-09-13,35.0,48.0,0.014659340659340655,0.017,1.0,"Ochakovskaya, Moscow, Moscow, Russia",99.16,55.693546,37.455579
2024-09-13,37.0,28.0,0.019,0.017,1.0,"Cheremushki, Moscow, Moscow, Russia",104.69,55.680056,37.584782
2024-09-13,52.0,34.0,0.031,0.011,1.0,"Proletarskiy, Moscow, Moscow, Russia",141.63,55.635129,37.658684
2024-09-13,35.0,48.0,0.019,0.016,3.0,"Vernad, Moscow, Moscow, Russia",99.16,55.658163,37.471434
2024-09-13,49.0,45.0,0.024,0.023,2.0,"Spirid, Moscow, Moscow, Russia",134.24,55.759354,37.595584
2024-09-13,90.0,25.0,0.013266666666666671,0.009,1.0,"Novokosino, Moscow, Moscow, Russia",168.81,55.734445,37.857779
2024-09-13,61.0,44.0,0.023,0.018,2.0,"bazovskaya, Moscow, Moscow, Russia",153.84,55.877509,37.5085479
2024-09-13,62.0,37.0,0.011714285714285715,0.017,1.0,"Koptevo, Moscow, Moscow, Russia",154.36,55.833222,37.525158
2024-09-12,30.0,58.0,0.024,0.016,1.0,"Ochakovskaya, Moscow, Moscow, Russia",88.64,55.693546,37.455579
2024-09-12,30.0,58.0,0.02,0.014,2.0,"Vernad, Moscow, Moscow, Russia",88.64,55.658163,37.471434
2024-09-12,44.0,54.0,0.026,0.02,2.0,"Spirid, Moscow, Moscow, Russia",121.93,55.759354,37.595584
2024-09-12,60.0,46.0,0.011714285714285715,0.017,1.0,"Koptevo, Moscow, Moscow, Russia",153.32,55.833222,37.525158
2024-09-12,59.0,50.0,0.027,0.017,1.0,"bazovskaya, Moscow, Moscow, Russia",152.81,55.877509,37.5085479
2024-09-12,30.0,34.0,0.02,0.016,1.0,"Cheremushki, Moscow, Moscow, Russia",88.64,55.680056,37.584782
2024-09-12,56.0,48.0,0.02,0.012,1.0,"Mgu, Moscow, Moscow, Russia",151.26,55.707241,37.52241
2024-09-12,80.0,30.0,0.013266666666666671,0.009,2.0,"Novokosino, Moscow, Moscow, Russia",163.65,55.734445,37.857779
2024-09-12,48.0,39.0,0.039,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",131.78,55.635129,37.658684
2024-09-11,30.0,55.0,0.01,0.018,2.0,"Vernad, Moscow, Moscow, Russia",88.64,55.658163,37.471434
2024-09-11,57.0,45.0,0.014,0.024,1.0,"bazovskaya, Moscow, Moscow, Russia",151.77,55.877509,37.5085479
2024-09-11,58.0,41.0,0.009,0.024,2.0,"Koptevo, Moscow, Moscow, Russia",152.29,55.833222,37.525158
2024-09-11,52.0,44.0,0.01,0.018,1.0,"Mgu, Moscow, Moscow, Russia",141.63,55.707241,37.52241
2024-09-11,71.0,27.0,0.013266666666666671,0.012,1.0,"Novokosino, Moscow, Moscow, Russia",159.0,55.734445,37.857779
2024-09-11,43.0,49.0,0.013,0.026,2.0,"Spirid, Moscow, Moscow, Russia",119.47,55.759354,37.595584
2024-09-11,34.0,55.0,0.01,0.02,2.0,"Ochakovskaya, Moscow, Moscow, Russia",97.06,55.693546,37.455579
2024-09-11,30.0,30.0,0.01543809523809524,0.019,1.0,"Cheremushki, Moscow, Moscow, Russia",88.64,55.680056,37.584782
2024-09-10,49.0,44.0,0.018,0.023,2.0,"Spirid, Moscow, Moscow, Russia",134.24,55.759354,37.595584
2024-09-10,61.0,43.0,0.017,0.022,2.0,"bazovskaya, Moscow, Moscow, Russia",153.84,55.877509,37.5085479
2024-09-10,41.0,26.0,0.01543809523809524,0.017,2.0,"Cheremushki, Moscow, Moscow, Russia",114.54,55.680056,37.584782
2024-09-10,65.0,37.0,0.011,0.021,2.0,"Koptevo, Moscow, Moscow, Russia",155.91,55.833222,37.525158
2024-09-10,41.0,42.0,0.017367346938775518,0.017,2.0,"Vernad, Moscow, Moscow, Russia",114.54,55.658163,37.471434
2024-09-10,58.0,22.0,0.013266666666666671,0.012,2.0,"Novokosino, Moscow, Moscow, Russia",152.29,55.734445,37.857779
2024-09-10,48.0,42.0,0.015,0.019,1.0,"Ochakovskaya, Moscow, Moscow, Russia",131.78,55.693546,37.455579
2024-09-10,59.0,41.0,0.015,0.014,1.0,"Mgu, Moscow, Moscow, Russia",152.81,55.707241,37.52241
2024-09-09,49.0,34.0,0.007,0.023,2.0,"Ochakovskaya, Moscow, Moscow, Russia",134.24,55.693546,37.455579
2024-09-09,63.0,27.0,0.009,0.015,1.0,"Proletarskiy, Moscow, Moscow, Russia",154.87,55.635129,37.658684
2024-09-09,67.0,16.0,0.013266666666666671,0.014,2.0,"Novokosino, Moscow, Moscow, Russia",156.94,55.734445,37.857779
2024-09-09,79.0,33.0,0.007,0.027,2.0,"Koptevo, Moscow, Moscow, Russia",163.13,55.833222,37.525158
2024-09-09,50.0,19.0,0.01543809523809524,0.022,3.0,"Cheremushki, Moscow, Moscow, Russia",136.7,55.680056,37.584782
2024-09-09,63.0,28.0,0.007,0.022,1.0,"Mgu, Moscow, Moscow, Russia",154.87,55.707241,37.52241
2024-09-09,50.0,34.0,0.017367346938775518,0.024,2.0,"Vernad, Moscow, Moscow, Russia",136.7,55.658163,37.471434
2024-09-09,54.0,36.0,0.014,0.026,3.0,"Spirid, Moscow, Moscow, Russia",146.55,55.759354,37.595584
2024-09-09,76.0,38.0,0.017,0.023,2.0,"bazovskaya, Moscow, Moscow, Russia",161.58,55.877509,37.5085479
2024-09-08,56.0,51.0,0.017367346938775518,0.022,4.0,"Vernad, Moscow, Moscow, Russia",151.26,55.658163,37.471434
2024-09-08,75.0,20.0,0.013266666666666671,0.017,4.0,"Novokosino, Moscow, Moscow, Russia",161.07,55.734445,37.857779
2024-09-08,84.0,48.0,0.029,0.029,6.0,"bazovskaya, Moscow, Moscow, Russia",165.72,55.877509,37.5085479
2024-09-08,50.0,51.0,0.023,0.029,7.0,"Ochakovskaya, Moscow, Moscow, Russia",136.7,55.693546,37.455579
2024-09-08,56.0,28.0,0.013,0.022,5.0,"Cheremushki, Moscow, Moscow, Russia",151.26,55.680056,37.584782
2024-09-08,82.0,41.0,0.016,0.032,5.0,"Koptevo, Moscow, Moscow, Russia",164.68,55.833222,37.525158
2024-09-08,73.0,36.0,0.045,0.017,5.0,"Proletarskiy, Moscow, Moscow, Russia",160.04,55.635129,37.658684
2024-09-08,74.0,41.0,0.028,0.046,7.0,"Suhar, Moscow, Moscow, Russia",160.55,55.773757,37.627445
2024-09-08,71.0,36.0,0.023,0.028,3.0,"Mgu, Moscow, Moscow, Russia",159.0,55.707241,37.52241
